CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL3650410	1983209	CHEMBL3650410	1983209		66	506.6	3.55	57.7	1	CC[C@@H]1COCC[C@H]1N[C@@H]2C[C@H]3CCC[C@]3(C2)C(=O)N4C[C@@H]5C[C@H]4CN5c6cc(ccn6)C(F)(F)F	15799874	Ki	=	13	nM	7.89	Ki	=	13	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528545	CHEMBL3706065	B	BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assays were performed in CHO cells expressing human CCR2B and GalphaÂ±16 coupling protein. All compounds were dissolved in DMSO and assays run at a final DMSO concentration of 0.5% (v/v). [125I]-labeled human MCP-1 was purchased from PerkinElmer. Unlabelled human MCP-1 was purchased from PeproTech.Compounds were serially diluted in DMSO before diluting into assay buffer (25 mM HEPES, pH 7.4, 5 mM MgCl2, 1 mM CaCl2, 0.5% BSA) with cryo preserved CHO cells expressing human CCR2B and the GalphaÂ±16 coupling protein (30x103/well) and [125I]-MCP-1 (50 pM). The reaction was incubated at room temperature for 90 minutes before transferring to GF/C filter membrane (PerkinElmer) pre-treated with 0.3% polyethyleneimine for 2 hours at 4 C. The filter membrane was washed six times with ice cold wash buffer (25 mM HEPES, pH 7.4, 5 mM MgCl2, 1 mM CaCl2, 500 mM NaCl, 0.01% (m/v) azide), dried, and sealed in a RLB sample bag (Agilent Technologies).	37	BindingDB Database				Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	8	Homologous protein			94621	CHEMBL3638389			2014						
CHEMBL3417233	1840441	CHEMBL3417233	1840441		39	593.52	7.01	41.57	2	COc1cc2C(CC(C)c2cc1Br)N[C@@H]3CC[C@](C3)(C(C)C)C(=O)N4CCc5ccc(cc5C4)C(F)(F)F	15219820	Ki	=	13	nM	7.89	Ki	=	13	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1473182	CHEMBL3418234	B	Displacement of 0.1 nM [125I]CCL2 from human CCR2 expressing human U2OS cell membrane by scintillation spectrometry	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	91503	CHEMBL3414488	25666912	Eur. J. Med. Chem.	2015	93		121			
CHEMBL3650394	1983192	CHEMBL3650394	1983192		49	538.65	5.54	39.68	2	FC(F)(F)c1ccnc(c1)N2C[C@@H]3C[C@H]2CN3C(=O)[C@@]45CCC[C@@H]4C[C@H](C5)N6CCC(CC6)c7ccccc7	15799846	Ki	=	15	nM	7.82	Ki	=	15	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528545	CHEMBL3706065	B	BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assays were performed in CHO cells expressing human CCR2B and GalphaÂ±16 coupling protein. All compounds were dissolved in DMSO and assays run at a final DMSO concentration of 0.5% (v/v). [125I]-labeled human MCP-1 was purchased from PerkinElmer. Unlabelled human MCP-1 was purchased from PeproTech.Compounds were serially diluted in DMSO before diluting into assay buffer (25 mM HEPES, pH 7.4, 5 mM MgCl2, 1 mM CaCl2, 0.5% BSA) with cryo preserved CHO cells expressing human CCR2B and the GalphaÂ±16 coupling protein (30x103/well) and [125I]-MCP-1 (50 pM). The reaction was incubated at room temperature for 90 minutes before transferring to GF/C filter membrane (PerkinElmer) pre-treated with 0.3% polyethyleneimine for 2 hours at 4 C. The filter membrane was washed six times with ice cold wash buffer (25 mM HEPES, pH 7.4, 5 mM MgCl2, 1 mM CaCl2, 500 mM NaCl, 0.01% (m/v) azide), dried, and sealed in a RLB sample bag (Agilent Technologies).	37	BindingDB Database				Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	8	Homologous protein			94621	CHEMBL3638389			2014						
CHEMBL1924015	1267626	CHEMBL1924015	1267626		14	630.51	6.9	96.11	2	Cc1cc(Oc2ccc(cc2)C(=O)NCCN3CCCCC3)c(NS(=O)(=O)c4ccc(Cl)c(c4)C(F)(F)F)cc1Cl	7946562	Ki	=	16	nM	7.8	Ki	=	16	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	791034	CHEMBL1925695	F	Antagonist activity at human CCR2 receptor expressed in CHO cells assessed as inhibition of MCP1-induced [35S]-GTPgammaS binding after 3 hrs	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	60364	CHEMBL1921745	22047688	Bioorg. Med. Chem. Lett.	2011	21	24	7291	449	CHEMBL3308072	CHO
CHEMBL3650391	1983189	CHEMBL3650391	1983189		46	542.03	3.76	54.04	1	CO[C@@H]1COCC[C@@H]1N[C@@H]2C[C@H]3CCC[C@]3(C2)C(=O)N4C[C@@H]5C[C@H]4CN5c6ccc(Cl)c(c6)C(F)(F)F	15799840	Ki	=	17	nM	7.77	Ki	=	17	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528545	CHEMBL3706065	B	BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assays were performed in CHO cells expressing human CCR2B and GalphaÂ±16 coupling protein. All compounds were dissolved in DMSO and assays run at a final DMSO concentration of 0.5% (v/v). [125I]-labeled human MCP-1 was purchased from PerkinElmer. Unlabelled human MCP-1 was purchased from PeproTech.Compounds were serially diluted in DMSO before diluting into assay buffer (25 mM HEPES, pH 7.4, 5 mM MgCl2, 1 mM CaCl2, 0.5% BSA) with cryo preserved CHO cells expressing human CCR2B and the GalphaÂ±16 coupling protein (30x103/well) and [125I]-MCP-1 (50 pM). The reaction was incubated at room temperature for 90 minutes before transferring to GF/C filter membrane (PerkinElmer) pre-treated with 0.3% polyethyleneimine for 2 hours at 4 C. The filter membrane was washed six times with ice cold wash buffer (25 mM HEPES, pH 7.4, 5 mM MgCl2, 1 mM CaCl2, 500 mM NaCl, 0.01% (m/v) azide), dried, and sealed in a RLB sample bag (Agilent Technologies).	37	BindingDB Database				Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	8	Homologous protein			94621	CHEMBL3638389			2014						
CHEMBL3650396	1983194	CHEMBL3650396	1983194		51	556.06	4.3	45.25	1	CO[C@@H]1COCC[C@@H]1N(C)[C@@H]2C[C@H]3CCC[C@]3(C2)C(=O)N4C[C@@H]5C[C@H]4CN5c6ccc(Cl)c(c6)C(F)(F)F	15799850	Ki	=	21	nM	7.68	Ki	=	21	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528545	CHEMBL3706065	B	BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assays were performed in CHO cells expressing human CCR2B and GalphaÂ±16 coupling protein. All compounds were dissolved in DMSO and assays run at a final DMSO concentration of 0.5% (v/v). [125I]-labeled human MCP-1 was purchased from PerkinElmer. Unlabelled human MCP-1 was purchased from PeproTech.Compounds were serially diluted in DMSO before diluting into assay buffer (25 mM HEPES, pH 7.4, 5 mM MgCl2, 1 mM CaCl2, 0.5% BSA) with cryo preserved CHO cells expressing human CCR2B and the GalphaÂ±16 coupling protein (30x103/well) and [125I]-MCP-1 (50 pM). The reaction was incubated at room temperature for 90 minutes before transferring to GF/C filter membrane (PerkinElmer) pre-treated with 0.3% polyethyleneimine for 2 hours at 4 C. The filter membrane was washed six times with ice cold wash buffer (25 mM HEPES, pH 7.4, 5 mM MgCl2, 1 mM CaCl2, 500 mM NaCl, 0.01% (m/v) azide), dried, and sealed in a RLB sample bag (Agilent Technologies).	37	BindingDB Database				Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	8	Homologous protein			94621	CHEMBL3638389			2014						
CHEMBL3417121	1840328	CHEMBL3417121	1840328		18	484.6	6.51	32.34	1	CC(C)[C@@]1(CC[C@H](C1)NC2CCc3ccc(C)cc23)C(=O)N4CCc5ccc(cc5C4)C(F)(F)F	15219837	Ki	=	23	nM	7.64	Ki	=	23	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1473182	CHEMBL3418234	B	Displacement of 0.1 nM [125I]CCL2 from human CCR2 expressing human U2OS cell membrane by scintillation spectrometry	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	91503	CHEMBL3414488	25666912	Eur. J. Med. Chem.	2015	93		121			
CHEMBL1169660	648581	CHEMBL1169660	648581		35	516.78	3.93	126	1	OCCNC(=O)c1ccccc1Oc2ncc(Cl)cc2NS(=O)(=O)c3ccc(Cl)c(Cl)c3	3354673	Ki	=	25.12	nM	7.6	pKi	=	7.6				0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	640105	CHEMBL1174375	F	Antagonist activity at human CCR2 expressed in CHO cells assessed as inhibition of MCP1-induced [35S]-GTPgammaS binding after 3 hrs	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	51632	CHEMBL1177762	20627722	Bioorg. Med. Chem. Lett.	2010	20	13	3961	449	CHEMBL3308072	CHO
CHEMBL3650401	1983199	CHEMBL3650401	1983199		56	546.62	3.51	69.04	1	CO[C@@H]1COCC[C@@H]1N(C)[C@@H]2C[C@H]3CCC[C@]3(C2)C(=O)N4C[C@@H]5C[C@H]4CN5c6ccc(C#N)c(c6)C(F)(F)F	15799858	Ki	=	32	nM	7.5	Ki	=	32	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528545	CHEMBL3706065	B	BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assays were performed in CHO cells expressing human CCR2B and GalphaÂ±16 coupling protein. All compounds were dissolved in DMSO and assays run at a final DMSO concentration of 0.5% (v/v). [125I]-labeled human MCP-1 was purchased from PerkinElmer. Unlabelled human MCP-1 was purchased from PeproTech.Compounds were serially diluted in DMSO before diluting into assay buffer (25 mM HEPES, pH 7.4, 5 mM MgCl2, 1 mM CaCl2, 0.5% BSA) with cryo preserved CHO cells expressing human CCR2B and the GalphaÂ±16 coupling protein (30x103/well) and [125I]-MCP-1 (50 pM). The reaction was incubated at room temperature for 90 minutes before transferring to GF/C filter membrane (PerkinElmer) pre-treated with 0.3% polyethyleneimine for 2 hours at 4 C. The filter membrane was washed six times with ice cold wash buffer (25 mM HEPES, pH 7.4, 5 mM MgCl2, 1 mM CaCl2, 500 mM NaCl, 0.01% (m/v) azide), dried, and sealed in a RLB sample bag (Agilent Technologies).	37	BindingDB Database				Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	8	Homologous protein			94621	CHEMBL3638389			2014						
CHEMBL3650346	1983144	CHEMBL3650346	1983144		1	508.58	2.48	66.93	1	CO[C@@H]1COCC[C@H]1N[C@@H]2C[C@H]3CCC[C@]3(C2)C(=O)N4C[C@@H]5C[C@H]4CN5c6cc(ccn6)C(F)(F)F	15799771	Ki	=	32	nM	7.5	Ki	=	32	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528545	CHEMBL3706065	B	BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assays were performed in CHO cells expressing human CCR2B and GalphaÂ±16 coupling protein. All compounds were dissolved in DMSO and assays run at a final DMSO concentration of 0.5% (v/v). [125I]-labeled human MCP-1 was purchased from PerkinElmer. Unlabelled human MCP-1 was purchased from PeproTech.Compounds were serially diluted in DMSO before diluting into assay buffer (25 mM HEPES, pH 7.4, 5 mM MgCl2, 1 mM CaCl2, 0.5% BSA) with cryo preserved CHO cells expressing human CCR2B and the GalphaÂ±16 coupling protein (30x103/well) and [125I]-MCP-1 (50 pM). The reaction was incubated at room temperature for 90 minutes before transferring to GF/C filter membrane (PerkinElmer) pre-treated with 0.3% polyethyleneimine for 2 hours at 4 C. The filter membrane was washed six times with ice cold wash buffer (25 mM HEPES, pH 7.4, 5 mM MgCl2, 1 mM CaCl2, 500 mM NaCl, 0.01% (m/v) azide), dried, and sealed in a RLB sample bag (Agilent Technologies).	37	BindingDB Database				Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	8	Homologous protein			94621	CHEMBL3638389			2014						
CHEMBL3417216	1840424	CHEMBL3417216	1840424		22	530.62	5.99	50.8	2	COc1ccc(OC)c2C(CCc12)N[C@@H]3CC[C@](C3)(C(C)C)C(=O)N4CCc5ccc(cc5C4)C(F)(F)F	15219833	Ki	=	49	nM	7.31	Ki	=	49	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1473182	CHEMBL3418234	B	Displacement of 0.1 nM [125I]CCL2 from human CCR2 expressing human U2OS cell membrane by scintillation spectrometry	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	91503	CHEMBL3414488	25666912	Eur. J. Med. Chem.	2015	93		121			
CHEMBL432713	78315	CHEMBL432713	78315		34	500.46	6.32	68.36	2	Oc1ccc2[nH]cc(C3CCN(CCCCCNC(=O)\C=C\c4ccc(Cl)c(Cl)c4)CC3)c2c1	1234804	Ki	=	50	nM	7.3	Ki	=	50	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	41895	CHEMBL655688	F	Antagonist activity against C-C chemokine receptor type 2	1	Scientific Literature				Expert	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	8	Homologous protein			3820	CHEMBL1133268	10969972	Bioorg. Med. Chem. Lett.	2000	10	16	1803			
CHEMBL432713	78315	CHEMBL432713	78315		32	500.46	6.32	68.36	2	Oc1ccc2[nH]cc(C3CCN(CCCCCNC(=O)\C=C\c4ccc(Cl)c(Cl)c4)CC3)c2c1	2078133	Ki	=	50	nM	7.3	Ki	=	50	nM			1	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	462279	CHEMBL946042	F	Antagonist activity at human CCR2 receptor	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	38297	CHEMBL1141481	18226895	Bioorg. Med. Chem. Lett.	2008	18	4	1450			
CHEMBL1169652	648409	CHEMBL1169652	648409		15	428.85	4.05	124.87	0	OC(=O)c1ccccc1Oc2ccc(cc2NS(=O)(=O)c3ccc(Cl)cc3)C#N	3354702	Ki	=	63.1	nM	7.2	pKi	=	7.2				0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	640105	CHEMBL1174375	F	Antagonist activity at human CCR2 expressed in CHO cells assessed as inhibition of MCP1-induced [35S]-GTPgammaS binding after 3 hrs	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	51632	CHEMBL1177762	20627722	Bioorg. Med. Chem. Lett.	2010	20	13	3961	449	CHEMBL3308072	CHO
CHEMBL3417224	1840432	CHEMBL3417224	1840432		30	576.69	7.53	41.57	2	COc1ccc(cc1)c2ccc3C(CCc3c2)N[C@@H]4CC[C@](C4)(C(C)C)C(=O)N5CCc6ccc(cc6C5)C(F)(F)F	15219829	Ki	=	75	nM	7.13	Ki	=	75	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1473182	CHEMBL3418234	B	Displacement of 0.1 nM [125I]CCL2 from human CCR2 expressing human U2OS cell membrane by scintillation spectrometry	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	91503	CHEMBL3414488	25666912	Eur. J. Med. Chem.	2015	93		121			
CHEMBL2207080	1446721	CHEMBL2207080	1446721		13	458.75	4.22	98.15	0	Clc1ccc(Cn2nnnc2C3CC3)c(NS(=O)(=O)c4ccc(Cl)c(Cl)c4)c1	12183014	Ki	=	100	nM	7	pKi	=	7				0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	882638	CHEMBL2213075	F	Antagonist activity at CCR2 assessed as inhibition of CCL2-stimulated THP-1 cell chemotaxis in presence of 1% human serum	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	66908	CHEMBL2202966	23079519	Bioorg. Med. Chem. Lett.	2012	22	23	7252			
CHEMBL2207087	1446728	CHEMBL2207087	1446728		20	383.25	3.41	85.26	0	Clc1ccc(cc1)S(=O)(=O)Nc2cc(Cl)ccc2Cn3ccnn3	12183018	Ki	=	100	nM	7	pKi	=	7				0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	882642	CHEMBL2213079	B	Binding affinity to CCR2 by 35S-gamma-GTP membrane assay	1	Scientific Literature				Autocuration	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	8	Homologous protein			66908	CHEMBL2202966	23079519	Bioorg. Med. Chem. Lett.	2012	22	23	7252			
CHEMBL131243	217296	CHEMBL131243	217296		3	480.64	6.02	41.57	1	CN(Cc1ccc(NC(=O)C2=Cc3cc(ccc3CCC2)c4ccc(C)cc4)cc1)C5CCOCC5	1237789	Ki	=	104.71	nM	6.98	Log Ki	=	-6.98				0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	40354	CHEMBL651928	B	Binding affinity of compound (10 uM) towards T290A receptor variant (mutant CCR2 receptor) using radioligand [125I]MCP-1 in HEK 293 cells	1	Scientific Literature				Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	8	Homologous protein			17190	CHEMBL1145994	12954060	J. Med. Chem.	2003	46	19	4070	722	CHEMBL3307715	HEK293
CHEMBL299153	78539	CHEMBL299153	78539		31	484.46	6.57	48.13	1	Clc1ccc(\C=C\C(=O)NCCCCCN2CCC(CC2)c3c[nH]c4ccccc34)cc1Cl	2078188	Ki	=	426.58	nM	6.37	Log Ki	=	-6.37				0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	462279	CHEMBL946042	F	Antagonist activity at human CCR2 receptor	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	38297	CHEMBL1141481	18226895	Bioorg. Med. Chem. Lett.	2008	18	4	1450			
CHEMBL50025	79205	CHEMBL50025	79205		20	429.6	5.72	48.13	1	Cc1ccc(\C=C\C(=O)NCCCCCN2CCC(CC2)c3c[nH]c4ccccc34)cc1	2078145	Ki	=	550	nM	6.26	Ki	=	550	nM			1	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	462279	CHEMBL946042	F	Antagonist activity at human CCR2 receptor	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	38297	CHEMBL1141481	18226895	Bioorg. Med. Chem. Lett.	2008	18	4	1450			
CHEMBL50460	79706	CHEMBL50460	79706		19	483.57	6.18	48.13	1	FC(F)(F)c1cccc(\C=C\C(=O)NCCCCCN2CCC(CC2)c3c[nH]c4ccccc34)c1	2078146	Ki	=	790	nM	6.1	Ki	=	790	nM			1	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	462279	CHEMBL946042	F	Antagonist activity at human CCR2 receptor	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	38297	CHEMBL1141481	18226895	Bioorg. Med. Chem. Lett.	2008	18	4	1450			
CHEMBL1924010	1267621	CHEMBL1924010	1267621		8	583.91	5.52	109.01	2	Clc1cnc(Oc2ccccc2C(=O)NCCN3CCCCC3)c(NS(=O)(=O)c4ccc(Cl)c(Cl)c4)c1	7946557	Ki	=	794	nM	6.1	Ki	=	794	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	791034	CHEMBL1925695	F	Antagonist activity at human CCR2 receptor expressed in CHO cells assessed as inhibition of MCP1-induced [35S]-GTPgammaS binding after 3 hrs	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	60364	CHEMBL1921745	22047688	Bioorg. Med. Chem. Lett.	2011	21	24	7291	449	CHEMBL3308072	CHO
CHEMBL134074	217337	CHEMBL134074	217337		2	417.5	3.82	67.6	0	Cc1ccc2NC(=O)OC3(CCN(CCc4nc(oc4C)c5ccccc5)CC3)c2c1	1259509	Ki	=	851.14	nM	6.07	Log Ki	=	-6.07				0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	40346	CHEMBL856950	B	Binding affinity of compound (10 uM) towards D284A receptor variant (mutant CCR2 receptor) using radioligand [125I]MCP-1 in HEK 293 cells	1	Scientific Literature				Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	8	Homologous protein			17190	CHEMBL1145994	12954060	J. Med. Chem.	2003	46	19	4070	722	CHEMBL3307715	HEK293
CHEMBL53402	79272	CHEMBL53402	79272		13	415.57	5.24	48.13	1	O=C(NCCCCCN1CCC(CC1)c2c[nH]c3ccccc23)\C=C\c4ccccc4	2078152	Ki	=	870	nM	6.06	Ki	=	870	nM			1	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	462279	CHEMBL946042	F	Antagonist activity at human CCR2 receptor	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	38297	CHEMBL1141481	18226895	Bioorg. Med. Chem. Lett.	2008	18	4	1450			
CHEMBL53402	79272	CHEMBL53402	79272		13	415.57	5.24	48.13	1	O=C(NCCCCCN1CCC(CC1)c2c[nH]c3ccccc23)\C=C\c4ccccc4	2078172	Ki	=	870.96	nM	6.06	Log Ki	=	-6.06				0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	462279	CHEMBL946042	F	Antagonist activity at human CCR2 receptor	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	38297	CHEMBL1141481	18226895	Bioorg. Med. Chem. Lett.	2008	18	4	1450			
CHEMBL1924008	1267619	CHEMBL1924008	1267619		6	569.89	5.07	109.01	2	Clc1cnc(Oc2cccc(c2)C(=O)NCCN3CCCC3)c(NS(=O)(=O)c4ccc(Cl)c(Cl)c4)c1	7946576	Ki	=	1000	nM	6	Ki	=	1000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	791035	CHEMBL1925745	F	Antagonist activity at human CCR2 receptor expressed in CHO cells assessed as inhibition of MCP1-induced [35S]-GTPgammaS binding after 3 hrs in presence of 5% human serum albumin	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	60364	CHEMBL1921745	22047688	Bioorg. Med. Chem. Lett.	2011	21	24	7291	449	CHEMBL3308072	CHO
CHEMBL3650377	1983175	CHEMBL3650377	1983175		32	543.02	3.15	66.93	1	CO[C@@H]1COCC[C@@H]1N[C@@H]2C[C@H]3CCC[C@]3(C2)C(=O)N4C[C@@H]5C[C@H]4CN5c6ncc(cc6Cl)C(F)(F)F	15799822	Ki	=	1060	nM	5.98	Ki	=	1060	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528545	CHEMBL3706065	B	BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assays were performed in CHO cells expressing human CCR2B and GalphaÂ±16 coupling protein. All compounds were dissolved in DMSO and assays run at a final DMSO concentration of 0.5% (v/v). [125I]-labeled human MCP-1 was purchased from PerkinElmer. Unlabelled human MCP-1 was purchased from PeproTech.Compounds were serially diluted in DMSO before diluting into assay buffer (25 mM HEPES, pH 7.4, 5 mM MgCl2, 1 mM CaCl2, 0.5% BSA) with cryo preserved CHO cells expressing human CCR2B and the GalphaÂ±16 coupling protein (30x103/well) and [125I]-MCP-1 (50 pM). The reaction was incubated at room temperature for 90 minutes before transferring to GF/C filter membrane (PerkinElmer) pre-treated with 0.3% polyethyleneimine for 2 hours at 4 C. The filter membrane was washed six times with ice cold wash buffer (25 mM HEPES, pH 7.4, 5 mM MgCl2, 1 mM CaCl2, 500 mM NaCl, 0.01% (m/v) azide), dried, and sealed in a RLB sample bag (Agilent Technologies).	37	BindingDB Database				Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	8	Homologous protein			94621	CHEMBL3638389			2014						
